OrderID,OrderDate,SKU,Revenue,Payment_Status
ORD-106147,2025-11-17,OURO-63,475,Paid
ORD-106148,2026-04-02,OURO-45,272,Paid
ORD-106149,2026-02-03,OURO-11,424,Paid
ORD-106150,2026-03-29,OURO-75,499,Paid
ORD-106151,2026-07-15,OURO-46,130,Pending
ORD-106152,2026-08-07,OURO-23,411,Paid
ORD-106153,2025-10-15,OURO-66,293,Paid
ORD-106154,2026-05-19,OURO-83,273,Paid
ORD-106155,2026-03-03,OURO-35,53,Paid
ORD-106156,2026-02-17,OURO-20,303,Pending
ORD-106157,2026-01-12,OURO-87,85,Paid
ORD-106158,2025-12-13,OURO-96,95,Pending
ORD-106159,2025-11-18,OURO-23,449,Paid
ORD-106160,2026-07-06,OURO-90,414,Pending
ORD-106161,2025-10-24,OURO-78,206,Paid
ORD-106162,2026-06-05,OURO-37,199,Paid
ORD-106163,2026-04-13,OURO-71,370,Pending
ORD-106164,2026-06-03,OURO-46,347,Paid
ORD-106165,2026-04-05,OURO-69,98,Pending
ORD-106166,2025-10-12,OURO-89,178,Paid
ORD-106167,2026-03-28,OURO-57,427,Paid
ORD-106168,2025-09-19,OURO-43,293,Pending
ORD-106169,2026-02-28,OURO-17,298,Paid
ORD-106170,2026-04-07,OURO-83,386,Paid
ORD-106171,2026-05-20,OURO-55,410,Pending
ORD-106172,2026-05-31,OURO-73,475,Paid
ORD-106173,2026-07-24,OURO-33,201,Paid
ORD-106174,2026-04-10,OURO-60,448,Paid
ORD-106175,2026-09-01,OURO-85,441,Paid
ORD-106176,2025-11-05,OURO-79,288,Paid
ORD-106177,2026-04-23,OURO-41,213,Pending
ORD-106178,2026-03-10,OURO-42,406,Paid
ORD-106179,2026-01-02,OURO-16,245,Paid
ORD-106180,2026-03-14,OURO-68,319,Paid
ORD-106181,2026-03-19,OURO-42,428,Paid
ORD-106182,2026-04-14,OURO-23,287,Paid
ORD-106183,2026-02-02,OURO-18,461,Paid
ORD-106184,2026-05-16,OURO-22,484,Pending
ORD-106185,2026-07-05,OURO-47,346,Paid
ORD-106186,2026-03-21,OURO-61,222,Paid
ORD-106187,2026-09-08,OURO-98,468,Paid
ORD-106188,2026-07-09,OURO-87,76,Paid
ORD-106189,2025-09-25,OURO-18,339,Pending
ORD-106190,2026-01-12,OURO-16,167,Paid
ORD-106191,2026-02-18,OURO-85,396,Pending
ORD-106192,2026-06-24,OURO-22,315,Pending
ORD-106193,2026-07-30,OURO-11,202,Paid
ORD-106194,2026-06-24,OURO-10,489,Paid
ORD-106195,2026-04-06,OURO-82,152,Paid
ORD-106196,2025-12-13,OURO-39,366,Pending
ORD-106197,2025-09-26,OURO-57,92,Pending
ORD-106198,2026-04-16,OURO-13,96,Pending
ORD-106199,2026-07-29,OURO-99,93,Paid
ORD-106200,2026-02-13,OURO-58,385,Paid
ORD-106201,2026-06-18,OURO-83,302,Pending
ORD-106202,2025-09-28,OURO-49,426,Pending
ORD-106203,2025-11-19,OURO-44,332,Pending
ORD-106204,2026-04-21,OURO-25,147,Paid
ORD-106205,2026-04-09,OURO-69,352,Paid
ORD-106206,2025-10-04,OURO-69,137,Paid
ORD-106207,2025-09-27,OURO-77,194,Paid
ORD-106208,2025-10-03,OURO-85,443,Paid
ORD-106209,2026-05-09,OURO-39,433,Pending
ORD-106210,2026-05-17,OURO-36,82,Pending
ORD-106211,2026-06-30,OURO-56,470,Paid
ORD-106212,2026-09-01,OURO-20,308,Paid
ORD-106213,2025-12-22,OURO-27,320,Paid
ORD-106214,2026-01-01,OURO-99,425,Pending
ORD-106215,2026-03-24,OURO-39,237,Pending
ORD-106216,2026-01-15,OURO-62,311,Paid
ORD-106217,2025-10-12,OURO-51,254,Paid
ORD-106218,2025-12-08,OURO-99,211,Paid
ORD-106219,2026-02-06,OURO-92,384,Paid
ORD-106220,2026-02-17,OURO-75,171,Pending
ORD-106221,2026-05-04,OURO-64,261,Pending
ORD-106222,2026-03-22,OURO-40,147,Paid
ORD-106223,2025-09-17,OURO-63,139,Paid
ORD-106224,2026-05-21,OURO-73,160,Paid
ORD-106225,2026-08-12,OURO-57,479,Paid
ORD-106226,2025-12-29,OURO-83,411,Pending
ORD-106227,2025-11-21,OURO-46,495,Paid
ORD-106228,2026-07-09,OURO-97,62,Paid
ORD-106229,2026-04-10,OURO-42,323,Paid
ORD-106230,2026-06-15,OURO-78,130,Paid
ORD-106231,2026-02-16,OURO-14,53,Paid
ORD-106232,2026-02-12,OURO-81,83,Paid
ORD-106233,2026-07-28,OURO-19,432,Pending
ORD-106234,2026-07-13,OURO-97,475,Pending
ORD-106235,2026-06-05,OURO-22,283,Paid
ORD-106236,2026-04-28,OURO-76,140,Pending
ORD-106237,2026-06-17,OURO-71,146,Pending
ORD-106238,2026-09-01,OURO-25,230,Pending
ORD-106239,2026-07-26,OURO-62,131,Pending
ORD-106240,2026-04-04,OURO-90,443,Paid
ORD-106241,2025-12-09,OURO-15,124,Paid
ORD-106242,2026-06-18,OURO-84,486,Paid
ORD-106243,2026-07-21,OURO-48,117,Paid
ORD-106244,2026-07-31,OURO-12,109,Paid
ORD-106245,2026-06-09,OURO-14,122,Pending
ORD-106246,2025-11-12,OURO-89,317,Paid
ORD-106247,2026-05-09,OURO-32,334,Pending
ORD-106248,2025-11-02,OURO-51,161,Paid
ORD-106249,2025-11-27,OURO-88,159,Pending
ORD-106250,2025-10-12,OURO-46,250,Paid
ORD-106251,2026-06-14,OURO-71,263,Pending
ORD-106252,2025-12-19,OURO-26,400,Paid
ORD-106253,2025-12-05,OURO-91,391,Pending
ORD-106254,2025-10-28,OURO-79,422,Pending
ORD-106255,2026-02-25,OURO-19,323,Paid
ORD-106256,2026-02-15,OURO-40,236,Paid
ORD-106257,2026-01-13,OURO-29,357,Paid
ORD-106258,2025-10-15,OURO-75,303,Paid
ORD-106259,2025-11-17,OURO-46,243,Paid
ORD-106260,2026-01-10,OURO-58,298,Pending
ORD-106261,2025-11-17,OURO-71,138,Pending
ORD-106262,2026-08-14,OURO-42,371,Paid
ORD-106263,2025-10-10,OURO-56,104,Paid
ORD-106264,2026-08-15,OURO-47,295,Pending
ORD-106265,2026-03-06,OURO-91,312,Paid
ORD-106266,2025-11-12,OURO-39,182,Paid
ORD-106267,2026-05-11,OURO-15,65,Paid
ORD-106268,2026-06-25,OURO-21,359,Pending
ORD-106269,2025-12-28,OURO-35,224,Paid
ORD-106270,2026-09-04,OURO-32,139,Paid
ORD-106271,2025-10-17,OURO-96,329,Paid
ORD-106272,2026-06-30,OURO-93,102,Paid
ORD-106273,2025-09-22,OURO-15,100,Paid
ORD-106274,2026-01-20,OURO-69,341,Paid
ORD-106275,2026-03-03,OURO-78,114,Paid
ORD-106276,2026-05-28,OURO-93,470,Pending
ORD-106277,2025-09-25,OURO-93,232,Pending
ORD-106278,2025-11-20,OURO-34,369,Paid
ORD-106279,2026-03-24,OURO-40,479,Paid
ORD-106280,2025-10-23,OURO-64,302,Pending
ORD-106281,2026-07-04,OURO-12,210,Paid
ORD-106282,2025-10-10,OURO-54,376,Pending
ORD-106283,2026-04-04,OURO-90,319,Pending
ORD-106284,2026-06-17,OURO-34,420,Paid
ORD-106285,2025-12-09,OURO-14,60,Paid
ORD-106286,2026-08-03,OURO-30,158,Pending
ORD-106287,2026-02-05,OURO-19,425,Paid
ORD-106288,2025-12-05,OURO-56,238,Paid
ORD-106289,2026-01-20,OURO-26,498,Paid
ORD-106290,2026-03-30,OURO-43,385,Paid
ORD-106291,2026-03-01,OURO-63,98,Pending
ORD-106292,2025-12-26,OURO-76,109,Paid
ORD-106293,2026-01-26,OURO-62,152,Paid
ORD-106294,2026-02-02,OURO-13,354,Paid
ORD-106295,2026-04-26,OURO-16,489,Paid
ORD-106296,2025-10-10,OURO-52,97,Paid
ORD-106297,2026-01-01,OURO-23,490,Pending
ORD-106298,2026-08-20,OURO-14,158,Paid
ORD-106299,2025-12-31,OURO-91,108,Paid
ORD-106300,2026-04-26,OURO-20,243,Paid
ORD-106301,2026-02-24,OURO-10,151,Pending
ORD-106302,2026-06-20,OURO-47,360,Paid
ORD-106303,2026-04-13,OURO-53,78,Pending
ORD-106304,2025-10-07,OURO-18,175,Paid
ORD-106305,2026-02-09,OURO-18,210,Paid
ORD-106306,2026-06-26,OURO-53,379,Paid
ORD-106307,2026-07-12,OURO-91,170,Paid
ORD-106308,2025-11-07,OURO-56,376,Paid
ORD-106309,2026-05-11,OURO-92,325,Pending
ORD-106310,2025-10-04,OURO-10,245,Paid
ORD-106311,2026-02-05,OURO-18,442,Pending
ORD-106312,2025-11-18,OURO-34,172,Pending
ORD-106313,2026-07-10,OURO-29,57,Paid
ORD-106314,2026-08-12,OURO-89,239,Paid
ORD-106315,2025-12-22,OURO-81,417,Pending
ORD-106316,2026-08-05,OURO-91,424,Paid
ORD-106317,2026-03-21,OURO-15,121,Pending
ORD-106318,2026-08-11,OURO-27,87,Paid
ORD-106319,2026-01-29,OURO-35,332,Paid
ORD-106320,2025-09-26,OURO-22,137,Paid
ORD-106321,2026-04-08,OURO-48,55,Paid
ORD-106322,2025-11-23,OURO-34,289,Paid
ORD-106323,2026-08-25,OURO-64,289,Paid
ORD-106324,2025-10-07,OURO-27,372,Paid
ORD-106325,2025-12-04,OURO-70,166,Paid
ORD-106326,2025-11-04,OURO-30,294,Paid
ORD-106327,2025-09-29,OURO-69,64,Paid
ORD-106328,2026-03-20,OURO-77,340,Paid
ORD-106329,2026-04-15,OURO-14,156,Pending
ORD-106330,2026-07-04,OURO-52,400,Paid
ORD-106331,2026-02-10,OURO-45,299,Paid
ORD-106332,2026-05-21,OURO-88,287,Paid
ORD-106333,2026-06-18,OURO-44,85,Pending
ORD-106334,2025-10-17,OURO-33,287,Paid
ORD-106335,2026-01-03,OURO-40,344,Paid
ORD-106336,2026-03-25,OURO-18,402,Paid
ORD-106337,2026-07-17,OURO-44,242,Paid
ORD-106338,2025-12-30,OURO-26,67,Pending
ORD-106339,2026-02-12,OURO-27,194,Pending
ORD-106340,2026-08-07,OURO-39,386,Pending
ORD-106341,2026-08-31,OURO-93,227,Pending
ORD-106342,2026-07-12,OURO-23,169,Pending
ORD-106343,2026-03-01,OURO-93,405,Paid
ORD-106344,2026-02-16,OURO-52,321,Paid
ORD-106345,2025-10-12,OURO-63,451,Pending
ORD-106346,2026-03-26,OURO-20,452,Paid
ORD-106347,2025-12-02,OURO-13,152,Paid
ORD-106348,2026-03-02,OURO-93,413,Paid
ORD-106349,2026-04-29,OURO-98,461,Paid
ORD-106350,2025-09-30,OURO-68,97,Paid
ORD-106351,2025-12-09,OURO-25,495,Paid
ORD-106352,2025-11-19,OURO-45,479,Paid
ORD-106353,2026-07-03,OURO-77,87,Paid
ORD-106354,2025-11-26,OURO-95,435,Paid
ORD-106355,2026-09-08,OURO-57,285,Paid
ORD-106356,2025-10-09,OURO-38,166,Pending
ORD-106357,2026-04-03,OURO-83,232,Pending
ORD-106358,2026-02-05,OURO-18,327,Pending
ORD-106359,2026-02-03,OURO-14,55,Pending
ORD-106360,2026-01-11,OURO-44,447,Paid
ORD-106361,2025-09-29,OURO-61,352,Paid
ORD-106362,2025-10-23,OURO-55,108,Paid
ORD-106363,2026-02-16,OURO-87,294,Paid
ORD-106364,2025-09-26,OURO-63,104,Paid
ORD-106365,2026-02-06,OURO-81,494,Paid
ORD-106366,2026-01-17,OURO-73,431,Paid
ORD-106367,2026-01-25,OURO-43,146,Paid
ORD-106368,2026-07-11,OURO-42,107,Paid
ORD-106369,2026-07-14,OURO-35,122,Pending
ORD-106370,2026-09-02,OURO-11,445,Paid
ORD-106371,2026-03-03,OURO-34,271,Paid
ORD-106372,2026-01-29,OURO-23,232,Pending
ORD-106373,2026-04-30,OURO-55,355,Pending
ORD-106374,2026-07-27,OURO-99,442,Paid
ORD-106375,2026-05-24,OURO-48,469,Paid
ORD-106376,2026-05-12,OURO-84,243,Paid
ORD-106377,2026-02-14,OURO-29,302,Paid
ORD-106378,2026-04-04,OURO-80,349,Pending
ORD-106379,2025-12-30,OURO-53,137,Paid
ORD-106380,2026-06-03,OURO-43,427,Paid
ORD-106381,2026-02-11,OURO-15,431,Paid
ORD-106382,2025-12-29,OURO-43,421,Paid
ORD-106383,2026-03-06,OURO-58,143,Pending
ORD-106384,2026-07-02,OURO-39,188,Paid
ORD-106385,2025-10-10,OURO-49,475,Pending
ORD-106386,2026-01-19,OURO-90,140,Paid
ORD-106387,2026-05-02,OURO-37,338,Paid
ORD-106388,2026-02-10,OURO-42,62,Paid
ORD-106389,2025-10-24,OURO-88,480,Paid
ORD-106390,2026-07-04,OURO-56,450,Paid
ORD-106391,2026-09-08,OURO-98,472,Paid
ORD-106392,2025-09-29,OURO-71,388,Pending
ORD-106393,2026-02-24,OURO-22,417,Pending
ORD-106394,2026-05-09,OURO-91,457,Paid
ORD-106395,2026-08-22,OURO-63,383,Paid
ORD-106396,2026-07-30,OURO-52,173,Paid
ORD-106397,2026-05-26,OURO-30,87,Pending
ORD-106398,2026-05-25,OURO-17,417,Paid
ORD-106399,2025-12-10,OURO-27,359,Paid
ORD-106400,2026-02-04,OURO-61,315,Paid
ORD-106401,2026-09-08,OURO-94,165,Paid
ORD-106402,2025-10-26,OURO-62,480,Paid
ORD-106403,2026-07-06,OURO-26,383,Paid
ORD-106404,2026-06-01,OURO-61,273,Pending
ORD-106405,2026-06-24,OURO-60,202,Paid
ORD-106406,2025-11-11,OURO-77,443,Pending
ORD-106407,2026-04-19,OURO-98,353,Paid
ORD-106408,2025-10-03,OURO-74,116,Paid
ORD-106409,2026-04-01,OURO-21,344,Paid
ORD-106410,2026-08-11,OURO-45,315,Pending
ORD-106411,2026-04-20,OURO-40,331,Paid
ORD-106412,2026-01-15,OURO-53,385,Paid
ORD-106413,2026-08-25,OURO-66,417,Pending
ORD-106414,2026-06-10,OURO-46,486,Paid
ORD-106415,2025-11-07,OURO-10,123,Pending
ORD-106416,2026-02-12,OURO-27,256,Pending
ORD-106417,2026-01-31,OURO-62,404,Paid
ORD-106418,2026-07-12,OURO-60,291,Paid
ORD-106419,2026-06-09,OURO-84,161,Paid
ORD-106420,2026-05-25,OURO-80,446,Paid
ORD-106421,2026-01-25,OURO-88,404,Paid
ORD-106422,2026-07-05,OURO-17,398,Paid
ORD-106423,2026-01-14,OURO-29,329,Paid
ORD-106424,2026-01-23,OURO-26,82,Paid
ORD-106425,2026-08-01,OURO-93,488,Paid
ORD-106426,2026-02-11,OURO-79,196,Pending
ORD-106427,2025-12-11,OURO-70,184,Paid
ORD-106428,2026-02-03,OURO-87,353,Paid
ORD-106429,2026-03-15,OURO-12,348,Paid
ORD-106430,2026-02-22,OURO-76,238,Pending
ORD-106431,2026-06-11,OURO-47,466,Paid
ORD-106432,2026-03-01,OURO-57,380,Pending
ORD-106433,2026-05-12,OURO-69,294,Paid
ORD-106434,2026-01-22,OURO-11,380,Paid
ORD-106435,2026-08-19,OURO-74,361,Pending
ORD-106436,2026-07-30,OURO-26,439,Pending
ORD-106437,2025-10-16,OURO-50,72,Paid
ORD-106438,2026-08-03,OURO-79,259,Paid
ORD-106439,2026-05-25,OURO-73,475,Paid
ORD-106440,2025-12-03,OURO-18,438,Paid
ORD-106441,2025-09-22,OURO-93,396,Pending
ORD-106442,2026-08-12,OURO-95,472,Paid
ORD-106443,2026-01-07,OURO-36,180,Paid
ORD-106444,2026-01-08,OURO-81,313,Paid
ORD-106445,2026-03-19,OURO-86,218,Paid
ORD-106446,2026-06-28,OURO-79,409,Pending
ORD-106447,2026-02-05,OURO-30,246,Pending
ORD-106448,2026-07-18,OURO-33,91,Paid
ORD-106449,2026-07-22,OURO-53,326,Pending
ORD-106450,2026-08-21,OURO-95,262,Paid
ORD-106451,2026-02-09,OURO-20,479,Paid
ORD-106452,2025-12-25,OURO-12,240,Paid
ORD-106453,2026-06-20,OURO-96,82,Pending
ORD-106454,2026-03-12,OURO-56,77,Paid
ORD-106455,2026-07-25,OURO-14,74,Paid
ORD-106456,2026-01-14,OURO-19,136,Pending
ORD-106457,2025-10-15,OURO-54,499,Paid
ORD-106458,2026-03-09,OURO-13,468,Paid
ORD-106459,2026-04-25,OURO-14,415,Pending
ORD-106460,2026-03-10,OURO-85,318,Pending
ORD-106461,2026-08-02,OURO-73,91,Paid
ORD-106462,2026-04-19,OURO-99,178,Pending
ORD-106463,2026-06-09,OURO-92,297,Paid
ORD-106464,2026-01-14,OURO-66,94,Pending
ORD-106465,2026-02-13,OURO-33,476,Pending
ORD-106466,2026-01-04,OURO-41,227,Pending
ORD-106467,2025-10-17,OURO-43,308,Paid
ORD-106468,2026-03-03,OURO-71,343,Pending
ORD-106469,2026-02-09,OURO-84,480,Paid
ORD-106470,2025-09-18,OURO-75,153,Pending
ORD-106471,2025-09-13,OURO-21,72,Paid
ORD-106472,2025-09-13,OURO-87,428,Paid
ORD-106473,2026-03-09,OURO-44,258,Paid
ORD-106474,2026-01-25,OURO-58,304,Pending
ORD-106475,2026-08-05,OURO-60,101,Paid
ORD-106476,2025-10-16,OURO-54,94,Pending
ORD-106477,2025-11-18,OURO-88,124,Paid
ORD-106478,2026-08-22,OURO-57,189,Paid
ORD-106479,2026-07-05,OURO-24,186,Paid
ORD-106480,2025-09-10,OURO-48,264,Paid
ORD-106481,2026-08-17,OURO-27,417,Paid
ORD-106482,2026-04-20,OURO-37,477,Pending
ORD-106483,2025-11-19,OURO-96,358,Paid
ORD-106484,2026-06-28,OURO-89,486,Pending
ORD-106485,2026-04-14,OURO-76,402,Paid
ORD-106486,2026-05-21,OURO-43,365,Paid
ORD-106487,2025-10-06,OURO-39,182,Paid
ORD-106488,2026-04-19,OURO-83,339,Paid
ORD-106489,2025-10-20,OURO-46,275,Paid
ORD-106490,2026-08-10,OURO-47,210,Pending
ORD-106491,2026-09-09,OURO-51,355,Paid
ORD-106492,2026-05-04,OURO-31,203,Paid
ORD-106493,2025-10-03,OURO-75,464,Paid
ORD-106494,2025-10-31,OURO-11,496,Pending
ORD-106495,2026-01-22,OURO-46,334,Paid
ORD-106496,2025-11-29,OURO-83,163,Paid
ORD-106497,2026-04-03,OURO-71,103,Pending
ORD-106498,2026-05-12,OURO-85,329,Paid
ORD-106499,2025-10-18,OURO-95,309,Paid
ORD-106500,2026-08-05,OURO-58,259,Pending
ORD-106501,2026-06-11,OURO-80,428,Paid
ORD-106502,2026-01-29,OURO-82,291,Paid
ORD-106503,2025-09-20,OURO-58,434,Paid
ORD-106504,2026-01-15,OURO-55,325,Paid
ORD-106505,2026-05-22,OURO-20,317,Pending
ORD-106506,2025-11-02,OURO-16,160,Paid
ORD-106507,2025-10-21,OURO-36,121,Paid
ORD-106508,2026-01-21,OURO-82,102,Paid
ORD-106509,2026-08-13,OURO-49,185,Paid
ORD-106510,2025-12-09,OURO-68,103,Pending
ORD-106511,2026-04-29,OURO-80,414,Paid
ORD-106512,2026-07-12,OURO-69,233,Paid
ORD-106513,2026-06-28,OURO-50,60,Paid
ORD-106514,2026-04-29,OURO-77,215,Paid
ORD-106515,2026-02-20,OURO-58,490,Pending
ORD-106516,2025-09-12,OURO-77,489,Paid
ORD-106517,2025-10-23,OURO-26,440,Pending
ORD-106518,2026-08-16,OURO-30,211,Paid
ORD-106519,2026-07-11,OURO-35,159,Paid
ORD-106520,2026-08-19,OURO-25,427,Pending
ORD-106521,2026-07-29,OURO-27,427,Paid
ORD-106522,2026-05-04,OURO-48,268,Paid
ORD-106523,2025-09-16,OURO-40,491,Paid
ORD-106524,2025-10-21,OURO-47,61,Paid
ORD-106525,2026-03-08,OURO-79,371,Paid
ORD-106526,2026-04-01,OURO-53,387,Paid
ORD-106527,2026-04-21,OURO-74,246,Paid
ORD-106528,2026-08-08,OURO-84,231,Pending
ORD-106529,2025-11-25,OURO-73,481,Paid
ORD-106530,2025-11-28,OURO-47,188,Pending
ORD-106531,2026-05-07,OURO-43,278,Pending
ORD-106532,2026-07-11,OURO-44,446,Paid
ORD-106533,2025-12-24,OURO-72,442,Paid
ORD-106534,2026-03-28,OURO-20,169,Paid
ORD-106535,2025-10-12,OURO-68,125,Paid
ORD-106536,2026-02-19,OURO-73,437,Pending
ORD-106537,2026-06-01,OURO-28,410,Paid
ORD-106538,2025-12-02,OURO-17,135,Paid
ORD-106539,2025-11-26,OURO-17,455,Paid
ORD-106540,2026-02-06,OURO-61,344,Pending
ORD-106541,2026-03-23,OURO-70,450,Paid
ORD-106542,2026-04-12,OURO-19,352,Paid
ORD-106543,2026-09-08,OURO-25,466,Paid
ORD-106544,2025-12-21,OURO-18,308,Pending
ORD-106545,2026-05-08,OURO-21,187,Pending
ORD-106546,2025-09-25,OURO-49,242,Paid
ORD-106547,2026-08-30,OURO-60,180,Paid
ORD-106548,2026-07-06,OURO-22,128,Pending
ORD-106549,2025-11-05,OURO-66,176,Paid
ORD-106550,2026-05-04,OURO-82,337,Pending
ORD-106551,2025-10-10,OURO-53,482,Paid
ORD-106552,2025-11-02,OURO-55,472,Paid
ORD-106553,2026-03-31,OURO-24,224,Pending
ORD-106554,2026-08-03,OURO-94,126,Pending
ORD-106555,2026-04-14,OURO-13,436,Paid
ORD-106556,2025-10-31,OURO-23,490,Paid
ORD-106557,2026-05-12,OURO-98,337,Paid
ORD-106558,2026-01-24,OURO-24,496,Pending
ORD-106559,2025-09-22,OURO-32,242,Paid
ORD-106560,2026-02-09,OURO-14,495,Pending
ORD-106561,2025-12-24,OURO-61,224,Paid
ORD-106562,2026-08-30,OURO-50,158,Paid
ORD-106563,2026-04-16,OURO-74,451,Pending
ORD-106564,2026-03-04,OURO-50,432,Pending
ORD-106565,2026-06-01,OURO-73,221,Pending
ORD-106566,2025-12-03,OURO-56,204,Paid
ORD-106567,2026-08-14,OURO-46,416,Pending
ORD-106568,2026-02-21,OURO-94,325,Paid
ORD-106569,2026-02-26,OURO-78,286,Paid
ORD-106570,2026-01-23,OURO-59,298,Pending
ORD-106571,2025-12-05,OURO-98,446,Paid
ORD-106572,2026-06-29,OURO-21,95,Paid
ORD-106573,2026-02-03,OURO-75,284,Pending
ORD-106574,2025-12-22,OURO-96,123,Paid
ORD-106575,2026-05-08,OURO-49,53,Paid
ORD-106576,2026-05-21,OURO-84,65,Paid
ORD-106577,2026-04-30,OURO-28,483,Paid
ORD-106578,2026-05-25,OURO-41,456,Paid
ORD-106579,2026-03-16,OURO-92,82,Paid
ORD-106580,2025-09-22,OURO-35,109,Paid
ORD-106581,2025-12-04,OURO-51,205,Paid
ORD-106582,2026-05-17,OURO-85,450,Pending
ORD-106583,2026-02-08,OURO-95,139,Paid
ORD-106584,2025-12-27,OURO-96,291,Paid
ORD-106585,2026-06-22,OURO-38,333,Paid
ORD-106586,2025-11-04,OURO-12,444,Paid
ORD-106587,2026-05-04,OURO-75,399,Paid
ORD-106588,2026-01-09,OURO-38,400,Paid
ORD-106589,2026-02-04,OURO-98,59,Paid
ORD-106590,2025-11-12,OURO-34,316,Pending
ORD-106591,2026-01-09,OURO-91,150,Pending
ORD-106592,2026-08-06,OURO-40,400,Pending
ORD-106593,2026-02-22,OURO-82,435,Paid
ORD-106594,2026-07-26,OURO-48,129,Pending
ORD-106595,2025-10-24,OURO-74,497,Paid
ORD-106596,2026-01-06,OURO-22,318,Pending
ORD-106597,2026-08-03,OURO-68,90,Paid
ORD-106598,2026-08-27,OURO-70,210,Paid
ORD-106599,2026-03-01,OURO-28,319,Paid
ORD-106600,2026-08-17,OURO-64,476,Paid
ORD-106601,2026-02-11,OURO-64,248,Paid
ORD-106602,2025-12-26,OURO-12,471,Pending
ORD-106603,2026-07-09,OURO-81,151,Paid
ORD-106604,2025-09-15,OURO-73,340,Paid
ORD-106605,2026-05-05,OURO-33,157,Pending
ORD-106606,2026-06-15,OURO-34,417,Paid
ORD-106607,2025-09-12,OURO-12,166,Pending
ORD-106608,2026-07-11,OURO-13,480,Pending
ORD-106609,2026-06-23,OURO-39,130,Paid
ORD-106610,2025-11-09,OURO-19,90,Paid
ORD-106611,2026-08-16,OURO-12,430,Paid
ORD-106612,2025-11-14,OURO-78,414,Pending
ORD-106613,2026-08-15,OURO-46,301,Paid
ORD-106614,2026-06-01,OURO-49,450,Paid
ORD-106615,2026-05-14,OURO-64,471,Paid
ORD-106616,2025-12-01,OURO-25,78,Paid
ORD-106617,2026-03-09,OURO-40,249,Paid
ORD-106618,2026-04-24,OURO-40,254,Pending
ORD-106619,2026-01-21,OURO-42,481,Paid
ORD-106620,2026-08-30,OURO-21,420,Paid
ORD-106621,2026-05-06,OURO-30,443,Pending
ORD-106622,2026-05-09,OURO-67,291,Pending
ORD-106623,2026-05-04,OURO-72,469,Paid
ORD-106624,2026-08-13,OURO-14,366,Paid
ORD-106625,2026-05-12,OURO-83,186,Pending
ORD-106626,2026-04-03,OURO-17,149,Pending
ORD-106627,2025-09-16,OURO-55,247,Paid
ORD-106628,2026-05-06,OURO-22,384,Pending
ORD-106629,2026-06-06,OURO-57,439,Pending
ORD-106630,2025-12-22,OURO-40,328,Paid
ORD-106631,2026-05-30,OURO-18,313,Paid
ORD-106632,2026-05-12,OURO-61,413,Paid
ORD-106633,2026-03-25,OURO-71,417,Paid
ORD-106634,2026-07-15,OURO-28,386,Pending
ORD-106635,2026-08-26,OURO-11,187,Paid
ORD-106636,2025-11-29,OURO-90,287,Pending
ORD-106637,2026-03-24,OURO-11,246,Paid
ORD-106638,2026-01-03,OURO-81,383,Paid
ORD-106639,2026-08-23,OURO-22,260,Paid
ORD-106640,2025-09-12,OURO-77,133,Pending
ORD-106641,2026-01-11,OURO-29,187,Paid
ORD-106642,2026-07-07,OURO-58,187,Pending
ORD-106643,2026-05-12,OURO-80,84,Paid
ORD-106644,2026-02-06,OURO-33,452,Paid
ORD-106645,2026-01-15,OURO-18,308,Paid
ORD-106646,2026-07-22,OURO-65,341,Paid
ORD-106647,2025-10-29,OURO-36,423,Paid
ORD-106648,2026-02-19,OURO-25,243,Paid
ORD-106649,2026-01-07,OURO-75,260,Pending
ORD-106650,2026-06-02,OURO-53,293,Pending
ORD-106651,2026-08-10,OURO-31,176,Paid
ORD-106652,2026-08-04,OURO-23,223,Pending
ORD-106653,2026-01-07,OURO-12,85,Pending
ORD-106654,2025-10-21,OURO-70,405,Paid
ORD-106655,2026-04-06,OURO-57,150,Paid
ORD-106656,2026-06-11,OURO-95,80,Paid
ORD-106657,2026-05-06,OURO-37,149,Paid
ORD-106658,2025-12-07,OURO-46,358,Paid
ORD-106659,2026-02-10,OURO-94,318,Pending
ORD-106660,2025-12-19,OURO-42,277,Paid
ORD-106661,2026-06-03,OURO-71,244,Paid
ORD-106662,2026-05-30,OURO-85,376,Paid
ORD-106663,2026-04-03,OURO-69,484,Pending
ORD-106664,2026-08-02,OURO-14,310,Paid
ORD-106665,2026-07-17,OURO-11,337,Paid
ORD-106666,2025-09-29,OURO-76,356,Paid
ORD-106667,2026-01-07,OURO-41,207,Paid
ORD-106668,2026-06-21,OURO-46,493,Paid
ORD-106669,2026-02-12,OURO-26,473,Paid
ORD-106670,2026-04-04,OURO-73,452,Paid
ORD-106671,2025-09-14,OURO-32,281,Paid
ORD-106672,2026-02-24,OURO-94,111,Paid
ORD-106673,2026-06-10,OURO-49,350,Pending
ORD-106674,2026-05-24,OURO-47,92,Pending
ORD-106675,2026-05-25,OURO-67,347,Pending
ORD-106676,2026-04-11,OURO-66,125,Pending
ORD-106677,2026-06-01,OURO-37,337,Paid
ORD-106678,2026-03-30,OURO-43,425,Pending
ORD-106679,2026-03-28,OURO-20,102,Pending
ORD-106680,2026-07-12,OURO-83,358,Pending
ORD-106681,2026-07-03,OURO-14,425,Paid
ORD-106682,2026-04-16,OURO-59,408,Paid
ORD-106683,2025-12-28,OURO-18,211,Pending
